doc_document_id,doc_article_url,doc_title,doc_published_at,doc_published_date,doc_user_added,doc_user_analysis,doc_dexter_url,doc_country,doc_item_num,doc_medium,doc_medium_type,doc_medium_group,doc_parent_org,doc_topic,doc_topic_group,doc_origin,doc_origin_group,doc_author_name,doc_author_type,doc_analysis_nature,doc_flagged,doc_flag_notes,source_source_type,source_source_name,source_gender,source_race,source_source_age,source_affiliation,source_affiliation_code,source_affiliation_group,source_affiliation_group_code,source_function,source_role,source_quoted,source_photographed,source_document_source_id
61212,http://www.news24.com/SouthAfrica/News/Cape-Town-offers-reward-to-catch-killers-20141221,Cape Town offers reward to catch killers,41994.79514,2014/12/21,,,https://mma-dexter.code4sa.org/articles/61212,South Africa,,News24,online,News24,News24,,,,,Sapa,Agency,anchor,,,person,Patricia de Lille,Female,Coloured,,Democratic Alliance/Demokratiese Alliansie - DA,4.8,Political Parties,4,,,quoted,,85748
61254,http://www.iol.co.za/capetimes/lili-given-an-ultimatum-1.1797245,Lili given an ultimatum,41992.32153,2014/12/19,,,https://mma-dexter.code4sa.org/articles/61254,South Africa,,Cape Times,print - daily,Cape Times,Cape Times,,,,,Unknown,Unknown,anchor,,,person,ANC,,,,African National Congress - ANC,4.3,Political Parties,4,,,quoted,,85774
61254,http://www.iol.co.za/capetimes/lili-given-an-ultimatum-1.1797245,Lili given an ultimatum,41992.32153,2014/12/19,,,https://mma-dexter.code4sa.org/articles/61254,South Africa,,Cape Times,print - daily,Cape Times,Cape Times,,,,,Unknown,Unknown,anchor,,,person,Songezo Mjongile,Male,Black,,African National Congress - ANC,4.3,Political Parties,4,,,quoted,,85776
61259,http://www.iol.co.za/capetimes/r50-000-reward-to-solve-slaying-of-six-women-1.1797917,R50 000 reward to solve slaying of six women,41995.26389,2014/12/22,,,https://mma-dexter.code4sa.org/articles/61259,South Africa,,Cape Times,print - daily,Cape Times,Cape Times,,,,,Unknown,Unknown,anchor,,,person,Dan Plato,Male,White,,Democratic Alliance/Demokratiese Alliansie - DA,4.8,Political Parties,4,,,quoted,,85779
61259,http://www.iol.co.za/capetimes/r50-000-reward-to-solve-slaying-of-six-women-1.1797917,R50 000 reward to solve slaying of six women,41995.26389,2014/12/22,,,https://mma-dexter.code4sa.org/articles/61259,South Africa,,Cape Times,print - daily,Cape Times,Cape Times,,,,,Unknown,Unknown,anchor,,,person,Patricia de Lille,Female,Coloured,,Democratic Alliance/Demokratiese Alliansie - DA,4.8,Political Parties,4,,,quoted,,85781
61261,http://www.iol.co.za/news/politics/anc-kzn-regions-elect-leadership-1.1796477,ANC KZN regions elect leadership,41990.52917,2014/12/17,,,https://mma-dexter.code4sa.org/articles/61261,South Africa,,IOL,online,IOL,IOL,,,,,Sapa,Agency,anchor,,,person,Sihle Zikalala,Male,Black,,African National Congress - ANC,4.3,Political Parties,4,,,quoted,,85782
61280,http://www.citypress.co.za/news/sas-big-spenders-share-gift-wishes,SA s big spenders share their gift wishes,41994.625,2014/12/21,,,https://mma-dexter.code4sa.org/articles/61280,South Africa,,City Press,print - weekly,City Press,City Press,,,,,Ntombizodwa Makhoba,Journalist,anchor,,,person,Shauwn Mpisane,Female,,,African National Congress - ANC,4.3,Political Parties,4,,,quoted,,85793
61318,http://www.fin24.com/Tech/News/Possible-SA-spy-satellite-blasts-off-DA-20141219,Possible SA spy satellite blasts off DA,41992.50567,2014/12/19,,,https://mma-dexter.code4sa.org/articles/61318,South Africa,,Fin24,online,Fin24,Fin24,,,,,Unknown,Unknown,anchor,,,person,David Maynier,Male,,,Democratic Alliance/Demokratiese Alliansie - DA,4.8,Political Parties,4,,,quoted,,85821
61319,http://www.news24.com/SouthAfrica/Politics/Maimane-Zuma-misled-SA-20141222,Maimane: Zuma misled SA,41995.65417,2014/12/22,,,https://mma-dexter.code4sa.org/articles/61319,South Africa,,News24,online,News24,News24,,,,,Sapa,Agency,anchor,,,person,Mmusi Maimane,Male,Black,,Democratic Alliance/Demokratiese Alliansie - DA,4.8,Political Parties,4,,,quoted,,85822
61321,http://www.citypress.co.za/news/delayed-durban,ANC's eThekwini elective conference delayed… again,41994.625,2014/12/21,,,https://mma-dexter.code4sa.org/articles/61321,South Africa,,City Press,print - weekly,City Press,City Press,,,,,Paddy Harper,Journalist,anchor,,,person,Sihle Zikalala,Male,Black,,African National Congress - ANC,4.3,Political Parties,4,,,quoted,,85826
61333,http://www.iol.co.za/wynberg-myciti-route-to-go-ahead-1.1798470,Wynberg MyCiTi route to go ahead,41996.4375,2014/12/23,,,https://mma-dexter.code4sa.org/articles/61333,South Africa,,IOL,online,IOL,IOL,,,,,Anél Lewis,Journalist,anchor,,,person,Cameron Dugmore,,,,African National Congress - ANC,4.3,Political Parties,4,,,quoted,,85836
61379,http://www.sabc.co.za/news/a/df55ee00469dc6e89f5bbf1bddfdca43/DA-hopeful-in-its-application-against-Motsoeneng,DA hopeful in its application against Motsoeneng,41992.25556,2014/12/19,,,https://mma-dexter.code4sa.org/articles/61379,South Africa,,SABC News,online,SABC News,SABC,,,,,SABC,Journalist,anchor,,,person,Gavin Davis,Male,White,,Democratic Alliance/Demokratiese Alliansie - DA,4.8,Political Parties,4,,,quoted,,85861
61379,http://www.sabc.co.za/news/a/df55ee00469dc6e89f5bbf1bddfdca43/DA-hopeful-in-its-application-against-Motsoeneng,DA hopeful in its application against Motsoeneng,41992.25556,2014/12/19,,,https://mma-dexter.code4sa.org/articles/61379,South Africa,,SABC News,online,SABC News,SABC,,,,,SABC,Journalist,anchor,,,person,James Selfe,Male,White,,Democratic Alliance/Demokratiese Alliansie - DA,4.8,Political Parties,4,,,quoted,,85862
