doc_article_url,doc_title,doc_published_date,doc_medium,doc_author_name,source_source_name,source_gender,source_race,source_affiliation,source_affiliation_code,source_affiliation_group,source_affiliation_group_code
http://www.news24.com/World/News/Stunned-France-mourns-after-Paris-massacre-20150108,Stunned France mourns after Paris massacre,2015/01/08,News24,Unknown,Francois Hollande,Male,White,Foreign Government,5.1,International Groups / Donors,5
http://www.news24.com/World/News/Unity-is-our-best-weapon-Hollande-20150107,Unity is our best weapon - Hollande,2015/01/07,News24,Unknown,Francois Hollande,Male,White,Foreign Government,5.1,International Groups / Donors,5
http://www.news24.com/World/News/Euthanasia-debate-rages-as-court-mulls-Frenchmans-life-20150107,Euthanasia debate rages as court mulls Frenchman s life,2015/01/07,News24,Unknown,Francois Hollande,Male,White,Foreign Government,5.1,International Groups / Donors,5
http://www.dailymaverick.co.za/article/2015-01-07-for-charlie-hebdo-nothing-was-sacred-especially-the-sacred,"For Charlie Hebdo, nothing was sacred, especially the sacred",2015/01/07,Daily Maverick,Richard Poplak,Francois Hollande,Male,White,Foreign Government,5.1,International Groups / Donors,5
http://www.news24.com/Africa/News/Libya-parliament-speaker-says-no-to-foreign-military-action-20150106,Libya parliament speaker says no to foreign military action,2015/01/06,News24,AP,Francois Hollande,Male,White,Foreign Government,5.1,International Groups / Donors,5
http://www.news24.com/Africa/News/UN-postpones-Libya-peace-talks-again-20150105,UN postpones Libya peace talks again,2015/01/05,News24,Unknown,Francois Hollande,Male,White,Foreign Government,5.1,International Groups / Donors,5
http://citizen.co.za/307091/every-black-life-matters/,Every black life matters,2015/01/21,The Citizen,Unknown,Goodluck Jonathan,Male,Black,Foreign Government,5.1,International Groups / Donors,5
http://www.news24.com/Africa/News/Nigerian-army-kills-42-Boko-Haram-fighters-20150116,Nigerian army kills 42 Boko Haram fighters,2015/01/16,News24,Sapa,Goodluck Jonathan,Male,Black,Foreign Government,5.1,International Groups / Donors,5
http://www.news24.com/Africa/News/Boko-Haram-attacks-Malema-slams-irresponsible-Jonathan-20150115,Boko Haram attacks: Malema slams 'irresponsible' Jonathan,2015/01/15,News24,News24,Goodluck Jonathan,Male,Black,Foreign Government,5.1,International Groups / Donors,5
http://mg.co.za/article/2015-01-13-france-versus-nigeria-why-african-lives-matter-less,France versus Nigeria: Why African lives matter less,2015/01/13,M&G,Verashni Pillay,Goodluck Jonathan,Male,Black,Foreign Government,5.1,International Groups / Donors,5
http://mg.co.za/article/2015-01-12-nigeria-needs-same-support-as-france-world-should-have-same-reaction-to-nigeria-as-france,Nigeria 'needs same support as France',2015/01/12,M&G,AFP,Goodluck Jonathan,Male,Black,Foreign Government,5.1,International Groups / Donors,5
http://www.news24.com/Africa/News/Amal-Clooney-disputes-Egypt-arrest-warning-story-20150106,Amal Clooney disputes Egypt arrest warning story,2015/01/07,News24,Unknown,Hani Abdel-Latif,Male,Other,Foreign Government,5.1,International Groups / Donors,5
http://www.news24.com/Africa/News/Boko-Haram-massacre-victims-mostly-women-children-20150110,"Boko Haram massacre victims mostly women, children",2015/01/10,News24,AP,Jen Psaki,Female,Coloured,Foreign Government,5.1,International Groups / Donors,5
http://www.citypress.co.za/news/nigeria-massacre-deadliest-history-boko-haram,Nigeria massacre deadliest in history of Boko Haram,2015/01/10,City Press,Unknown,Jen Psaki,Female,Coloured,Foreign Government,5.1,International Groups / Donors,5
http://mg.co.za/article/2015-01-10-boko-haram-massacre-deadliest-in-nigeria-report,Thousands suspected dead in Boko Haram massacre,2015/01/10,M&G,Sapa-AP,Jen Psaki,Female,Coloured,Foreign Government,5.1,International Groups / Donors,5
http://www.iol.co.za/news/africa/they-slaughtered-him-like-a-ram-1.1803323,They slaughtered him like a ram,2015/01/10,IOL,IBRAHIM ABDULAZIZ and HARUNA UMAR,Jen Psaki,Female,Coloured,Foreign Government,5.1,International Groups / Donors,5
http://www.iol.co.za/they-slaughtered-him-like-a-ram-1.1803323,They slaughtered him like a ram,2015/01/10,IOL,IBRAHIM ABDULAZIZ and HARUNA UMAR,Jen Psaki,Female,Coloured,Foreign Government,5.1,International Groups / Donors,5
http://www.news24.com/World/News/US-expects-more-prisoner-releases-by-Cuba-20150110,US expects more prisoner releases by Cuba,2015/01/10,News24,Unknown,Jen Psaki,Female,Coloured,Foreign Government,5.1,International Groups / Donors,5
http://www.iol.co.za/us-forces-hold-alleged-lra-commander-1.1802153,US forces hold alleged LRA commander,2015/01/07,IOL,Unknown,Jen Psaki,Female,Coloured,Foreign Government,5.1,International Groups / Donors,5
http://www.iol.co.za/cuba-to-release-53-political-inmates-1.1802093,Cuba to release 53 political inmates,2015/01/07,IOL,PAT REBER AND ISAAC RISCO,Jen Psaki,Female,Coloured,Foreign Government,5.1,International Groups / Donors,5
http://www.iol.co.za/news/africa/us-forces-hold-alleged-lra-commander-1.1802153,US forces hold alleged LRA commander,2015/01/07,IOL,Unknown,Jen Psaki,Female,Coloured,Foreign Government,5.1,International Groups / Donors,5
http://www.citypress.co.za/politics/lebanon-imposes-visas-syrians,Lebanon imposes visas on Syrians,2015/01/06,City Press,den on Lebanon for some time now . - Sapa-DPA,Jen Psaki,Female,Coloured,Foreign Government,5.1,International Groups / Donors,5
http://www.iol.co.za/afghan-leader-on-us-withdrawal-deadline-1.1801258,Afghan leader on US withdrawal deadline,2015/01/05,IOL,Unknown,John Campbell,Male,,Foreign Government,5.1,International Groups / Donors,5
http://www.news24.com/World/News/US-Nato-mark-end-of-mission-to-Afghanistan-20141228,"US, Nato mark end of mission to Afghanistan",2014/12/28,News24,AP,John Campbell,Male,,Foreign Government,5.1,International Groups / Donors,5
http://www.news24.com/World/News/Obama-urges-new-war-powers-20150121,Obama urges new war powers,2015/01/21,News24,Unknown,John Kerry,Male,White,Foreign Government,5.1,International Groups / Donors,5
http://www.news24.com/World/News/McCain-tries-to-define-his-legacy-report-20150119,McCain tries to define his legacy - report,2015/01/19,News24,AP,John Kerry,Male,White,Foreign Government,5.1,International Groups / Donors,5
http://ewn.co.za/2015/01/17/Govt-Anti-terrorist-mechanisms-in-place-for-SA,Govt: Anti-terrorist mechanisms in place for SA,2015/01/17,Eyewitness News,Unknown,John Kerry,Male,White,Foreign Government,5.1,International Groups / Donors,5
http://mg.co.za/article/2015-01-15-boko-haram-hits-new-lows-of-depravity,Boko Haram hits new lows of depravity,2015/01/16,M&G,Azad Essa,John Kerry,Male,White,Foreign Government,5.1,International Groups / Donors,5
http://www.iol.co.za/terror-arrests-bomb-threat-in-paris-1.1805670,"Terror arrests, bomb threat in Paris",2015/01/16,IOL,ANGELA CHARLTON and RAF CASERT,John Kerry,Male,White,Foreign Government,5.1,International Groups / Donors,5
http://www.news24.com/World/News/Kerry-US-UK-may-set-up-scheme-to-deal-with-Boko-Haram-20150115,"Kerry: US, UK may set up scheme to deal with Boko Haram",2015/01/15,News24,AP,John Kerry,Male,White,Foreign Government,5.1,International Groups / Donors,5
http://www.news24.com/World/News/Kerry-I-want-to-give-big-hug-to-Paris-20150115,Kerry: I want to give big hug to Paris,2015/01/15,News24,AP,John Kerry,Male,White,Foreign Government,5.1,International Groups / Donors,5
http://www.news24.com/World/News/US-Pakistan-to-intensify-fight-against-terror-20150113,"US, Pakistan to intensify fight against terror",2015/01/13,News24,Unknown,John Kerry,Male,White,Foreign Government,5.1,International Groups / Donors,5
http://www.news24.com/World/News/US-media-slates-Obama-for-missing-Paris-rally-20150112,US media slates Obama for missing Paris rally,2015/01/12,News24,Unknown,John Kerry,Male,White,Foreign Government,5.1,International Groups / Donors,5
http://www.iol.co.za/kerry-meets-oman-s-ailing-sultan-1.1803511,Kerry meets Oman's ailing sultan,2015/01/11,IOL,Reuters,John Kerry,Male,White,Foreign Government,5.1,International Groups / Donors,5
http://www.news24.com/World/News/Historic-Paris-march-against-extremism-begins-20150111,World leaders link arms against Paris terror,2015/01/11,News24,AP,John Kerry,Male,White,Foreign Government,5.1,International Groups / Donors,5
http://www.news24.com/World/News/Crowds-gather-for-historic-Paris-march-20150111,Crowds gather for historic Paris march,2015/01/11,News24,Unknown,John Kerry,Male,White,Foreign Government,5.1,International Groups / Donors,5
http://www.iol.co.za/mourinho-lauds-great-chelsea-performance-1.1798473,Mourinho lauds great Chelsea performance,2014/12/23,IOL,Ian Baker,John Kerry,Male,White,Foreign Government,5.1,International Groups / Donors,5
http://www.iol.co.za/mourinho-lauds-great-performance-1.1798473,Mourinho lauds great performance,2014/12/23,IOL,Ian Baker,John Kerry,Male,White,Foreign Government,5.1,International Groups / Donors,5
http://www.news24.com/World/News/McCain-tries-to-define-his-legacy-report-20150119,McCain tries to define his legacy - report,2015/01/19,News24,AP,John McCain,Male,,Foreign Government,5.1,International Groups / Donors,5
http://www.news24.com/World/News/Obama-to-push-for-new-cybersecurity-legislation-20150113,Obama to push for new cybersecurity legislation,2015/01/13,News24,AP,John McCain,Male,,Foreign Government,5.1,International Groups / Donors,5
http://www.enca.com/world/us-restrictions-cuba-be-eased,US restrictions on Cuba to be eased,2015/01/15,eNCA Online,Unknown,Josh Earnest,Male,White,Foreign Government,5.1,International Groups / Donors,5
http://www.news24.com/World/News/White-House-We-erred-on-Paris-20150112,White House: We erred on Paris,2015/01/12,News24,AP,Josh Earnest,Male,White,Foreign Government,5.1,International Groups / Donors,5
http://www.news24.com/World/News/Empowered-Republicans-run-into-veto-threat-20150107,Empowered Republicans run into veto threat,2015/01/07,News24,AP,Josh Earnest,Male,White,Foreign Government,5.1,International Groups / Donors,5
http://www.news24.com/World/News/Empowered-Republicans-to-take-control-of-Congress-20150106,Empowered Republicans to take control of Congress,2015/01/06,News24,AP,Josh Earnest,Male,White,Foreign Government,5.1,International Groups / Donors,5
http://www.news24.com/World/News/2016-White-House-race-takes-shape-20150115,2016 White House race takes shape,2015/01/15,News24,Unknown,Kelly Ayotte,Female,White,Foreign Government,5.1,International Groups / Donors,5
http://www.news24.com/World/News/Republicans-ignore-veto-threats-attack-Obama-agenda-20150114,"Republicans ignore veto threats, attack Obama agenda",2015/01/14,News24,AP,Kelly Ayotte,Female,White,Foreign Government,5.1,International Groups / Donors,5
http://mg.co.za/article/2015-01-18-niger-anti-charlie-hebdo-protest-claim-more-lives,Niger: Anti-Charlie Hebdo protest claim more lives,2015/01/18,M&G,Sapa-AFP,Laurent Fabius,Male,White,Foreign Government,5.1,International Groups / Donors,5
http://www.iol.co.za/muslims-feel-heat-after-paris-attacks-1.1804624,Muslims feel heat after Paris attacks,2015/01/14,IOL,ELAINE GANLEY,Laurent Fabius,Male,White,Foreign Government,5.1,International Groups / Donors,5
http://www.news24.com/World/News/Historic-Paris-march-against-extremism-begins-20150111,World leaders link arms against Paris terror,2015/01/11,News24,AP,Laurent Fabius,Male,White,Foreign Government,5.1,International Groups / Donors,5
http://www.news24.com/World/News/World-leaders-joining-Paris-march-20150111,World leaders joining Paris march,2015/01/11,News24,Unknown,Laurent Fabius,Male,White,Foreign Government,5.1,International Groups / Donors,5
"http://www.sabc.co.za/news/a/163e41804658863182f9826ef932ebdc/SA,-Palestine-sign-bilateral-agreements-20142611","SA, Palestine sign bilateral agreements",2015/01/21,SABC News,Unknown,Mahmud Abbas,Male,,Foreign Government,5.1,International Groups / Donors,5
http://www.iol.co.za/netanyahu-riles-french-leaders-at-rally-1.1804082,Netanyahu riles French leaders at rally,2015/01/12,IOL,Luke Baker and Tom Heneghan,Mahmud Abbas,Male,,Foreign Government,5.1,International Groups / Donors,5
http://www.news24.com/World/News/Pope-urges-tenderness-as-millions-celebrate-Christmas-20141225-2,Pope urges 'tenderness' as millions celebrate Christmas,2014/12/25,News24,Unknown,Mahmud Abbas,Male,,Foreign Government,5.1,International Groups / Donors,5
http://www.news24.com/World/News/Europe-France-to-unveil-anti-terror-plans-20150121,"Europe, France to unveil anti-terror plans",2015/01/21,News24,Unknown,Manuel Valls,Male,,Foreign Government,5.1,International Groups / Donors,5
http://ewn.co.za/2015/01/17/Govt-Anti-terrorist-mechanisms-in-place-for-SA,Govt: Anti-terrorist mechanisms in place for SA,2015/01/17,Eyewitness News,Unknown,Manuel Valls,Male,,Foreign Government,5.1,International Groups / Donors,5
http://www.enca.com/world/charlie-hebdo-readies-first-edition-massacre,Charlie Hebdo readies first edition since massacre,2015/01/14,eNCA Online,Unknown,Manuel Valls,Male,,Foreign Government,5.1,International Groups / Donors,5
http://www.news24.com/World/News/6-Paris-terror-suspects-may-still-be-at-large-20150113,6 Paris terror suspects may still be at large,2015/01/13,News24,AP,Manuel Valls,Male,,Foreign Government,5.1,International Groups / Donors,5
http://www.news24.com/World/News/France-pays-homage-to-3-killed-policemen-20150113,France pays homage to 3 killed policemen,2015/01/13,News24,Unknown,Manuel Valls,Male,,Foreign Government,5.1,International Groups / Donors,5
http://www.news24.com/World/News/France-deploys-10-000-troops-as-hunt-for-accomplice-intensifies-20150112-2,France deploys 10 000 troops as hunt for accomplice intensifies,2015/01/12,News24,AP,Manuel Valls,Male,,Foreign Government,5.1,International Groups / Donors,5
http://www.news24.com/World/News/France-deploys-10-000-to-catch-accomplices-20150112,France deploys 10 000 to catch accomplices,2015/01/12,News24,AP,Manuel Valls,Male,,Foreign Government,5.1,International Groups / Donors,5
http://www.news24.com/World/News/France-increases-Jewish-protection-20150112,France increases Jewish protection,2015/01/12,News24,Unknown,Manuel Valls,Male,,Foreign Government,5.1,International Groups / Donors,5
http://www.news24.com/World/News/Historic-Paris-march-against-extremism-begins-20150111,World leaders link arms against Paris terror,2015/01/11,News24,AP,Manuel Valls,Male,,Foreign Government,5.1,International Groups / Donors,5
http://www.news24.com/World/News/World-leaders-joining-Paris-march-20150111,World leaders joining Paris march,2015/01/11,News24,Unknown,Manuel Valls,Male,,Foreign Government,5.1,International Groups / Donors,5
http://www.news24.com/World/News/Crowds-gather-for-historic-Paris-march-20150111,Crowds gather for historic Paris march,2015/01/11,News24,Unknown,Manuel Valls,Male,,Foreign Government,5.1,International Groups / Donors,5
http://www.enca.com/world/french-hunt-gunmans-girlfriend-after-bloody-siege-climax,French hunt for gunman's girlfriend after bloody siege climax,2015/01/10,eNCA Online,Unknown,Manuel Valls,Male,,Foreign Government,5.1,International Groups / Donors,5
http://www.news24.com/World/News/French-probe-terror-suspect-links-fear-new-attacks-20150110,French probe terror suspect links; fear new attacks,2015/01/10,News24,AP,Manuel Valls,Male,,Foreign Government,5.1,International Groups / Donors,5
http://www.iol.co.za/police-hunt-another-paris-terror-suspect-1.1803321,Police hunt another Paris terror suspect,2015/01/10,IOL,Unknown,Manuel Valls,Male,,Foreign Government,5.1,International Groups / Donors,5
http://www.dispatchlive.co.za/world-2/french-massacre-sparks-global-fury,French massacre sparks global fury,2015/01/09,Daily Dispatch,AFP,Manuel Valls,Male,,Foreign Government,5.1,International Groups / Donors,5
http://www.iol.co.za/the-most-wanted-men-in-france-1.1802815,The most wanted men in France,2015/01/08,IOL,JOHNTHOR DAHLBURG,Manuel Valls,Male,,Foreign Government,5.1,International Groups / Donors,5
http://www.news24.com/World/News/French-security-forces-tighten-net-20150108,French security forces tighten net,2015/01/08,News24,Unknown,Manuel Valls,Male,,Foreign Government,5.1,International Groups / Donors,5
http://www.iol.co.za/arrests-as-french-police-hunt-gunmen-1.1802588,Arrests as French police hunt gunmen,2015/01/08,IOL,Unknown,Manuel Valls,Male,,Foreign Government,5.1,International Groups / Donors,5
http://www.news24.com/World/News/Cop-wounded-in-Paris-shoot-out-police-20150108,Cop wounded in Paris shoot-out police,2015/01/08,News24,Unknown,Manuel Valls,Male,,Foreign Government,5.1,International Groups / Donors,5
http://www.iol.co.za/video-claiming-paris-attack-authentic-1.1805078,Video claiming Paris attack authentic,2015/01/15,IOL,Reuters,Marie Harf,Female,White,Foreign Government,5.1,International Groups / Donors,5
http://www.dispatchlive.co.za/news/french-rush-to-buy-paper-after-attack,French rush to buy paper after attack,2015/01/15,Daily Dispatch,INGRID MELANDER,Marie Harf,Female,White,Foreign Government,5.1,International Groups / Donors,5
http://mg.co.za/article/2015-01-14-ugandan-lra-rebel-commander-to-be-tried-at-icc,ICC to try Ugandan LRA rebel commander,2015/01/14,M&G,AFP,Marie Harf,Female,White,Foreign Government,5.1,International Groups / Donors,5
http://www.news24.com/World/News/Killer-bus-attack-dooms-Ukraines-shaky-truce-20150114-3,Killer bus attack dooms Ukraine's shaky truce,2015/01/14,News24,AP,Marie Harf,Female,White,Foreign Government,5.1,International Groups / Donors,5
http://mg.co.za/article/2015-01-14-al-qaeda-claims-responsibility-for-charlie-hebdo-attack,Al-Qaeda claims responsibility for 'Charlie Hebdo' attack,2015/01/14,M&G,Staff Reporters,Marie Harf,Female,White,Foreign Government,5.1,International Groups / Donors,5
http://www.fin24.com/Tech/News/North-Korea-internet-goes-dark-20141223,North Korea internet goes dark,2014/12/23,Fin24,Unknown,Marie Harf,Female,White,Foreign Government,5.1,International Groups / Donors,5
http://www.news24.com/Africa/News/Defeated-Tunisia-candidate-starts-new-movement-20141224,Defeated Tunisia candidate starts new movement,2014/12/24,News24,AP,Mohamed Ali Aroui,Male,,Foreign Government,5.1,International Groups / Donors,5
http://www.news24.com/World/News/Indian-official-sacked-for-pulling-24-year-sickie-20150108,Indian official sacked for pulling 24-year sickie,2015/01/08,News24,Unknown,Narendra Modi,Male,Indian,Foreign Government,5.1,International Groups / Donors,5
http://www.news24.com/World/News/Pakistan-to-oppose-bail-of-Mumbai-attacks-suspect-20141224,Pakistan to oppose bail of Mumbai attacks suspect,2014/12/24,News24,Unknown,Narendra Modi,Male,Indian,Foreign Government,5.1,International Groups / Donors,5
http://www.news24.com/World/News/Fierce-battle-for-airport-breaks-out-in-Ukraine-20150115,Fierce battle for airport breaks out in Ukraine,2015/01/15,News24,Unknown,Petro Poroshenko,Male,,Foreign Government,5.1,International Groups / Donors,5
http://www.iol.co.za/nigerian-president-visits-strife-torn-borno-1.1805418,Nigerian president visits strife-torn Borno,2015/01/15,IOL,Sapa,President Goodluck Jonathan,Male,Black,Foreign Government,5.1,International Groups / Donors,5
http://www.iol.co.za/news/africa/nigerian-president-visits-strife-torn-borno-1.1805418,Nigerian president visits strife-torn Borno,2015/01/15,IOL,Sapa,President Goodluck Jonathan,Male,Black,Foreign Government,5.1,International Groups / Donors,5
http://www.iol.co.za/business/international/netanyahu-eyes-asian-markets-1.1806147,Netanyahu eyes Asian markets,2015/01/18,IOL,Reuters,Prime Minister Benjamin Netanyahu,Male,White,Foreign Government,5.1,International Groups / Donors,5
http://www.news24.com/World/News/France-pays-homage-to-3-killed-policemen-20150113,France pays homage to 3 killed policemen,2015/01/13,News24,Unknown,Prime Minister Benjamin Netanyahu,Male,White,Foreign Government,5.1,International Groups / Donors,5
http://www.iol.co.za/netanyahu-riles-french-leaders-at-rally-1.1804082,Netanyahu riles French leaders at rally,2015/01/12,IOL,Luke Baker and Tom Heneghan,Prime Minister Benjamin Netanyahu,Male,White,Foreign Government,5.1,International Groups / Donors,5
http://www.news24.com/World/News/Palestinians-plan-next-steps-after-failed-UN-bid-20141231-2,Palestinians plan next steps after failed UN bid,2014/12/31,News24,AP,Prime Minister Benjamin Netanyahu,Male,White,Foreign Government,5.1,International Groups / Donors,5
http://www.enca.com/world/live-paris-attacks-unity-march,LIVE: Paris attacks unity march,2015/01/11,eNCA Online,Unknown,Prime Minister David Cameron,Male,White,Foreign Government,5.1,International Groups / Donors,5
http://www.iol.co.za/sri-lanka-ends-rajapaksa-s-presidency-1.1802996,Sri Lanka ends Rajapaksa s presidency,2015/01/09,IOL,Unknown,Prime Minister Narendra Modi,Male,,Foreign Government,5.1,International Groups / Donors,5
http://www.citypress.co.za/news/mugabes-secret-long-life,Mugabe s secret to a long life is …,2015/01/18,City Press,,Robert Mugabe,Male,Black,Foreign Government,5.1,International Groups / Donors,5
http://www.citypress.co.za/news/mugabe-91st-birthday-bash-vic-falls,Mugabe to have 91st birthday bash at Vic Falls,2015/01/15,City Press,,Robert Mugabe,Male,Black,Foreign Government,5.1,International Groups / Donors,5
http://citizen.co.za/307380/robert-mugabe-victoria-falls-birthday-bash/,Robert Mugabe to have Victoria Falls birthday bash,2015/01/15,The Citizen,Sapa,Robert Mugabe,Male,Black,Foreign Government,5.1,International Groups / Donors,5
http://mg.co.za/article/2015-01-12-diaspora-could-turn-zim-around,Diaspora could turn Zim around,2015/01/12,M&G,Martin Ganda,Robert Mugabe,Male,Black,Foreign Government,5.1,International Groups / Donors,5
http://mg.co.za/article/2015-01-08-new-minister-may-thwart-zimplats-indigenisation-deal,New minister may thwart Zimplats indigenisation deal,2015/01/09,M&G,Tawanda Karombo,Robert Mugabe,Male,Black,Foreign Government,5.1,International Groups / Donors,5
http://mg.co.za/article/2015-01-08-honest-politics-needed-to-slay-the-racism-dragon,Honest politics needed to slay racism dragon,2015/01/09,M&G,William Gumede,Robert Mugabe,Male,Black,Foreign Government,5.1,International Groups / Donors,5
http://www.iol.co.za/business/international/zimbabwe-allows-white-farmers-back-1.1802134,Zimbabwe allows white farmers back,2015/01/07,IOL,Peta Thornycroft,Robert Mugabe,Male,Black,Foreign Government,5.1,International Groups / Donors,5
http://www.iol.co.za/zimbabwe-allows-white-farmers-back-1.1802134,Zimbabwe allows white farmers back,2015/01/07,IOL,Peta Thornycroft,Robert Mugabe,Male,Black,Foreign Government,5.1,International Groups / Donors,5
http://www.news24.com/World/News/Sydney-spectacular-leads-celebrations-20141231,Sydney spectacular leads celebrations,2014/12/31,News24,Unknown,Tony Abbott,Male,White,Foreign Government,5.1,International Groups / Donors,5
http://www.iol.co.za/airasia-warship-recovers-40-bodies-1.1799990,AirAsia: warship recovers 40 bodies,2014/12/30,IOL,Unknown,Tony Abbott,Male,White,Foreign Government,5.1,International Groups / Donors,5
http://www.news24.com/World/News/Australian-police-arrest-2-in-anti-terror-raids-20141224,Australian police arrest 2 in anti-terror raids,2014/12/24,News24,Unknown,Tony Abbott,Male,White,Foreign Government,5.1,International Groups / Donors,5
http://www.news24.com/Africa/News/Kenyan-opposition-leaders-son-found-dead-in-his-home-20150105,Kenyan opposition leader s son found dead in his home,2015/01/05,News24,Sapa,Uhuru Kenyata,Male,Black,Foreign Government,5.1,International Groups / Donors,5
http://www.iol.co.za/business/international/crunch-time-for-russia-as-sanctions-bite-1.1799801,Crunch time for Russia as sanctions bite,2014/12/29,IOL,Elizabeth Piper,Vladimir Putin,Male,White,Foreign Government,5.1,International Groups / Donors,5
http://www.news24.com/World/News/Putin-orders-vodka-price-cap-20141224,Putin orders vodka price cap,2014/12/24,News24,Unknown,Vladimir Putin,Male,White,Foreign Government,5.1,International Groups / Donors,5
http://www.iol.co.za/mk-vets-welcome-khaled-s-visit-1.1805330,MK vets welcome Khaled s visit,2015/01/15,IOL,Sapa,Wendy Kahn,Female,,Foreign Government,5.1,International Groups / Donors,5
http://citizen.co.za/307332/mk-welcomes-leila-khaled-visit-sa/,MK welcomes Leila Khaled visit to SA,2015/01/15,The Citizen,Sapa,Wendy Kahn,Female,,Foreign Government,5.1,International Groups / Donors,5
http://www.news24.com/SouthAfrica/News/MK-vets-welcome-controversial-Leila-Khaled-visit-20150115,MK vets welcome controversial Leila Khaled visit,2015/01/15,News24,Sapa,Wendy Kahn,Female,,Foreign Government,5.1,International Groups / Donors,5
http://www.iol.co.za/news/politics/mk-vets-welcome-khaled-s-visit-1.1805330,MK vets welcome Khaled s visit,2015/01/15,IOL,Sapa,Wendy Kahn,Female,,Foreign Government,5.1,International Groups / Donors,5
http://www.news24.com/World/News/Afghan-cop-kills-commander-district-governor-20150113,"Afghan cop kills commander, district governor",2015/01/13,News24,Unknown,Zabiullah Mujahid,Male,,Foreign Government,5.1,International Groups / Donors,5
http://www.sabc.co.za/news/a/aab2ef80461e9e41a35feb394d7c678d/SA-strengthens-business-ties-with-Russia,SA strengthens business ties with Russia,2015/01/21,SABC News,Unknown,Maite Nkoana-Mashabane,Female,Black,Southern African Development Community (SADC),5.11,International Groups / Donors,5
http://www.iol.co.za/celebrating-gandhi-s-centenary-return-to-india-1.1803046,Celebrating Gandhi s centenary return to India,2015/01/09,IOL,Peter Fabricius,Maite Nkoana-Mashabane,Female,Black,Southern African Development Community (SADC),5.11,International Groups / Donors,5
http://www.iol.co.za/ebola-levelling-off-in-sierra-leone-1.1802627,Ebola levelling off in Sierra Leone,2015/01/08,IOL,Stephanie Nebehay and James Harding Giahyue,Bruce Aylward,Male,,World Health Organisation - WHO,5.16,International Groups / Donors,5
http://www.news24.com/Africa/News/Nigerian-defence-chief-Military-base-in-hands-of-extremists-20150107-2,Nigerian defence chief: Military base in hands of extremists,2015/01/07,News24,AP,Alex Badeh,Male,Black,International Political Figure,5.3,International Groups / Donors,5
http://www.iol.co.za/news/africa/grace-turning-tables-on-land-invaders-1.1807456,Grace turning tables on land invaders,2015/01/21,IOL,Farai Mutsaka,Fortune Chasi,Female,,International Political Figure,5.3,International Groups / Donors,5
http://www.iol.co.za/news/africa/grace-turning-tables-on-land-invaders-1.1807456,Grace turning tables on land invaders,2015/01/21,IOL,Farai Mutsaka,Grace Mugabe,Female,Black,International Political Figure,5.3,International Groups / Donors,5
http://www.iol.co.za/zim-must-respect-eviction-order-amnesty-1.1804994,Zim must respect eviction order: Amnesty - Africa,2015/01/20,IOL,Unknown,Grace Mugabe,Female,Black,International Political Figure,5.3,International Groups / Donors,5
http://mg.co.za/article/2015-01-16-grace-mugabe-evicts-her-supporters,Grace Mugabe evicts her supporters,2015/01/16,M&G,Harare Correspondent,Grace Mugabe,Female,Black,International Political Figure,5.3,International Groups / Donors,5
http://www.iol.co.za/news/africa/mujuru-faction-attacks-zanu-pf-clique-1.1804235,Mujuru faction attacks Zanu-PF clique,2015/01/13,IOL,Sapa,Grace Mugabe,Female,Black,International Political Figure,5.3,International Groups / Donors,5
http://www.iol.co.za/mujuru-faction-attacks-zanu-pf-clique-1.1804235,Mujuru faction attacks Zanu-PF clique,2015/01/13,IOL,Sapa,Grace Mugabe,Female,Black,International Political Figure,5.3,International Groups / Donors,5
http://citizen.co.za/306077/mujuru-faction-attacks-zanu-pf-clique/,Mujuru faction attacks Zanu-PF 'clique',2015/01/13,The Citizen,Sapa,Grace Mugabe,Female,Black,International Political Figure,5.3,International Groups / Donors,5
http://www.citypress.co.za/news/zanu-pf-defends-kind-grace-mugabe-evictions-claims,Zanu-PF defends kind Grace Mugabe after evictions claims,2015/01/11,City Press,,Grace Mugabe,Female,Black,International Political Figure,5.3,International Groups / Donors,5
http://www.iol.co.za/italy-s-president-set-to-resign-1.1804505,Italy s president set to resign,2015/01/13,IOL,Alessandra Galloni,Matteo Renzo,Male,Other,International Political Figure,5.3,International Groups / Donors,5
http://www.enca.com/world/live-paris-attacks-unity-march,LIVE: Paris attacks unity march,2015/01/11,eNCA Online,Unknown,Matteo Renzo,Male,Other,International Political Figure,5.3,International Groups / Donors,5
http://www.news24.com/Africa/News/Nigerian-army-kills-42-Boko-Haram-fighters-20150116,Nigerian army kills 42 Boko Haram fighters,2015/01/16,News24,Sapa,Mike Omeri,Male,Black,International Political Figure,5.3,International Groups / Donors,5
http://www.news24.com/Africa/News/Boko-Haram-controls-Baga-bodies-everywhere-20150112,"Boko Haram controls Baga, bodies everywhere",2015/01/12,News24,Unknown,Mike Omeri,Male,Black,International Political Figure,5.3,International Groups / Donors,5
http://www.news24.com/Africa/News/Boko-Haram-massacre-victims-mostly-women-children-20150110,"Boko Haram massacre victims mostly women, children",2015/01/10,News24,AP,Mike Omeri,Male,Black,International Political Figure,5.3,International Groups / Donors,5
http://www.citypress.co.za/news/nigeria-massacre-deadliest-history-boko-haram,Nigeria massacre deadliest in history of Boko Haram,2015/01/10,City Press,Unknown,Mike Omeri,Male,Black,International Political Figure,5.3,International Groups / Donors,5
